CustomerID,Country,RegionGroup,recency_days,frequency,monetary,avg_order_value,basket_size,avg_items_per_invoice,unique_products,avg_unit_price,last_purchase_date,Cluster,ClusterName
15225,United Kingdom,UK & Ireland,234,1,409.4,409.4,226,226.0,23,3.45,2011-04-19 14:51:00,1,Regulars
15226,United Kingdom,UK & Ireland,311,1,154.41,154.41,71,71.0,8,3.8425,2011-02-02 11:41:00,2,At-risk low value
15227,United Kingdom,UK & Ireland,37,5,1219.4,243.88,750,150.0,43,4.578448275862069,2011-11-03 11:59:00,3,Big-ticket occasional
15228,United Kingdom,UK & Ireland,66,4,3386.71,846.6775,2255,563.75,110,3.18552,2011-10-04 13:56:00,0,Champions
15230,United Kingdom,UK & Ireland,239,2,429.6,214.8,351,175.5,23,1.7817391304347827,2011-04-14 14:39:00,1,Regulars
15232,United Kingdom,UK & Ireland,113,2,612.06,306.03,686,343.0,26,1.0306451612903225,2011-08-18 16:27:00,1,Regulars
15234,United Kingdom,UK & Ireland,277,1,197.0,197.0,196,196.0,14,1.682857142857143,2011-03-08 08:53:00,1,Regulars
15235,United Kingdom,UK & Ireland,218,12,2247.51,187.2925,1324,110.33333333333331,132,2.99055944055944,2011-05-06 09:44:00,3,Big-ticket occasional
15236,United Kingdom,UK & Ireland,299,1,321.05,321.05,269,269.0,15,1.6386666666666665,2011-02-14 10:52:00,1,Regulars
15237,United Kingdom,UK & Ireland,2,4,1412.32,353.08000000000004,1071,267.75,94,2.5204040404040406,2011-12-08 09:46:00,0,Champions
15238,United Kingdom,UK & Ireland,29,3,1071.99,357.33,692,230.66666666666663,49,4.8076,2011-11-10 14:28:00,3,Big-ticket occasional
15239,United Kingdom,UK & Ireland,10,2,780.59,390.295,594,297.0,48,1.9677551020408164,2011-11-29 14:14:00,3,Big-ticket occasional
15240,United Kingdom,UK & Ireland,45,5,1706.57,341.314,1369,273.8,58,2.5883333333333334,2011-10-26 09:50:00,3,Big-ticket occasional
15241,United Kingdom,UK & Ireland,67,8,1756.44,219.555,1818,227.25,82,1.882,2011-10-04 09:05:00,0,Champions
15243,United Kingdom,UK & Ireland,74,1,316.68,316.68,185,185.0,22,2.45,2011-09-26 14:12:00,1,Regulars
15244,United Kingdom,UK & Ireland,65,2,631.57,315.785,405,202.5,31,2.3405882352941174,2011-10-05 13:19:00,1,Regulars
15245,United Kingdom,UK & Ireland,134,3,2515.84,838.6133333333333,1784,594.6666666666666,55,1.8764044943820224,2011-07-28 18:56:00,1,Regulars
15246,United Kingdom,UK & Ireland,238,2,514.15,257.07500000000005,247,123.5,32,2.9833333333333334,2011-04-15 14:45:00,1,Regulars
15247,United Kingdom,UK & Ireland,122,1,356.0,356.0,160,160.0,6,2.083333333333333,2011-08-09 12:52:00,1,Regulars
15249,United Kingdom,UK & Ireland,32,13,6688.46,514.496923076923,3577,275.15384615384613,211,2.8037142857142854,2011-11-08 11:45:00,0,Champions
15251,United Kingdom,UK & Ireland,9,11,10484.99,953.180909090909,6171,561.0,97,3.865765765765766,2011-11-30 15:02:00,0,Champions
15252,United Kingdom,UK & Ireland,36,2,740.78,370.39,522,261.0,44,2.062727272727273,2011-11-03 13:30:00,1,Regulars
15253,United Kingdom,UK & Ireland,16,5,918.2,183.64,866,173.2,52,1.6766037735849058,2011-11-23 16:22:00,3,Big-ticket occasional
15254,United Kingdom,UK & Ireland,127,1,300.36,300.36,275,275.0,18,2.03,2011-08-04 15:04:00,1,Regulars
15255,United Kingdom,UK & Ireland,67,1,890.85,890.85,489,489.0,47,2.7510638297872343,2011-10-04 12:43:00,1,Regulars
15256,United Kingdom,UK & Ireland,149,1,98.45,98.45,55,55.0,6,1.8166666666666669,2011-07-14 11:47:00,2,At-risk low value
15257,United Kingdom,UK & Ireland,283,1,317.15,317.15,46,46.0,7,30.957142857142856,2011-03-01 12:58:00,2,At-risk low value
15258,United Kingdom,UK & Ireland,169,2,623.16,311.58000000000004,142,71.0,32,5.6376470588235295,2011-06-24 12:30:00,2,At-risk low value
15260,United Kingdom,UK & Ireland,100,7,1810.77,258.68142857142857,885,126.42857142857144,62,3.4683116883116885,2011-08-31 13:55:00,3,Big-ticket occasional
15261,United Kingdom,UK & Ireland,135,1,254.82,254.82,270,270.0,19,1.1994736842105262,2011-07-27 15:20:00,1,Regulars
15262,United Kingdom,UK & Ireland,324,1,178.95000000000002,178.95000000000002,73,73.0,10,3.2950000000000004,2011-01-20 12:16:00,2,At-risk low value
15263,United Kingdom,UK & Ireland,107,1,156.51,156.51,89,89.0,12,2.9575,2011-08-25 10:26:00,2,At-risk low value
15264,United Kingdom,UK & Ireland,64,1,393.74,393.74,265,265.0,23,2.31,2011-10-06 13:49:00,1,Regulars
15265,United Kingdom,UK & Ireland,151,2,1506.12,753.06,612,306.0,76,4.574390243902439,2011-07-11 14:46:00,1,Regulars
15266,United Kingdom,UK & Ireland,338,1,119.3,119.3,18,18.0,6,6.75,2011-01-05 13:40:00,2,At-risk low value
15267,United Kingdom,UK & Ireland,22,5,1717.36,343.472,944,188.8,8,1.8354545454545448,2011-11-17 15:59:00,3,Big-ticket occasional
15269,United Kingdom,UK & Ireland,24,1,408.8,408.8,26,26.0,2,74.975,2011-11-16 09:32:00,2,At-risk low value
15270,United Kingdom,UK & Ireland,16,7,2379.49,339.9271428571428,1521,217.28571428571428,22,6.593658536585365,2011-11-24 09:24:00,3,Big-ticket occasional
15271,United Kingdom,UK & Ireland,7,15,2507.07,167.138,1262,84.13333333333334,184,2.7365328467153285,2011-12-02 14:11:00,0,Champions
15272,United Kingdom,UK & Ireland,57,2,721.94,360.97,310,155.0,63,4.119047619047619,2011-10-13 12:59:00,1,Regulars
15274,United Kingdom,UK & Ireland,4,2,716.57,358.285,619,309.5,44,2.0589361702127658,2011-12-05 16:57:00,3,Big-ticket occasional
15275,United Kingdom,UK & Ireland,38,1,615.14,615.14,498,498.0,41,3.257073170731707,2011-11-02 11:20:00,1,Regulars
15276,United Kingdom,UK & Ireland,66,1,135.31,135.31,64,64.0,49,2.4048076923076924,2011-10-04 16:39:00,2,At-risk low value
15277,United Kingdom,UK & Ireland,47,1,255.9,255.9,205,205.0,12,1.7708333333333333,2011-10-24 10:08:00,1,Regulars
15279,United Kingdom,UK & Ireland,355,1,290.51,290.51,189,189.0,19,3.8610526315789473,2010-12-20 10:48:00,1,Regulars
15280,United Kingdom,UK & Ireland,172,1,113.12,113.12,154,154.0,16,0.804375,2011-06-20 17:14:00,2,At-risk low value
15281,United Kingdom,UK & Ireland,59,9,2332.15,259.1277777777778,1211,134.55555555555554,121,3.914820143884892,2011-10-12 09:10:00,0,Champions
15286,United Kingdom,UK & Ireland,50,1,240.55,240.55,55,55.0,3,4.45,2011-10-21 11:08:00,2,At-risk low value
15287,United Kingdom,UK & Ireland,22,2,486.69,243.34500000000003,433,216.5,17,2.559,2011-11-17 15:34:00,1,Regulars
15288,United Kingdom,UK & Ireland,43,5,2306.52,461.304,775,155.0,80,3.3252272727272727,2011-10-27 16:58:00,3,Big-ticket occasional
15289,United Kingdom,UK & Ireland,29,3,939.78,313.26,1008,336.0,43,1.2341379310344829,2011-11-10 13:49:00,1,Regulars
15290,United Kingdom,UK & Ireland,5,18,7943.22,441.29,4501,250.05555555555557,93,3.250686274509804,2011-12-05 11:39:00,0,Champions
15291,United Kingdom,UK & Ireland,26,15,4668.3,311.22,2103,140.2,62,5.093495145631068,2011-11-14 11:02:00,0,Champions
15292,United Kingdom,UK & Ireland,201,1,180.94,180.94,56,56.0,24,4.6328,2011-05-22 15:00:00,2,At-risk low value
15296,United Kingdom,UK & Ireland,51,6,3672.86,612.1433333333333,1766,294.3333333333333,137,3.4776288659793813,2011-10-20 11:47:00,0,Champions
15297,United Kingdom,UK & Ireland,10,3,641.94,213.98,292,97.33333333333331,30,2.7343589743589742,2011-11-29 16:32:00,3,Big-ticket occasional
15298,United Kingdom,UK & Ireland,2,12,4799.9,399.9916666666666,3116,259.6666666666667,115,2.391927083333333,2011-12-07 17:17:00,0,Champions
15299,United Kingdom,UK & Ireland,67,7,4507.01,643.8585714285715,2948,421.1428571428572,7,88.51571428571428,2011-10-03 14:19:00,0,Champions
15300,United Kingdom,UK & Ireland,64,1,496.44,496.44,292,292.0,28,2.862142857142857,2011-10-06 17:08:00,1,Regulars
15301,United Kingdom,UK & Ireland,51,12,5070.35,422.5291666666667,2775,231.25,167,3.0046090534979424,2011-10-20 09:57:00,0,Champions
15303,United Kingdom,UK & Ireland,290,1,574.02,574.02,248,248.0,31,3.8406451612903223,2011-02-22 13:59:00,1,Regulars
15304,United Kingdom,UK & Ireland,61,8,694.4000000000001,86.8,104,13.0,8,7.467391304347826,2011-10-10 10:23:00,2,At-risk low value
15306,United Kingdom,UK & Ireland,64,3,1174.35,391.45,810,270.0,57,2.6510344827586207,2011-10-06 12:56:00,1,Regulars
15307,United Kingdom,UK & Ireland,96,1,205.3,205.3,37,37.0,12,6.745833333333334,2011-09-05 11:38:00,2,At-risk low value
15308,United Kingdom,UK & Ireland,274,1,310.47,310.47,175,175.0,19,4.033684210526316,2011-03-10 13:08:00,1,Regulars
15311,United Kingdom,UK & Ireland,1,91,60767.9,667.7791208791209,38194,419.7142857142857,567,2.506036149642707,2011-12-09 12:00:00,0,Champions
15312,United Kingdom,UK & Ireland,75,4,924.85,231.2125,516,129.0,42,2.3721276595744683,2011-09-25 13:10:00,3,Big-ticket occasional
15313,United Kingdom,UK & Ireland,110,1,52.0,52.0,25,25.0,1,2.08,2011-08-21 16:02:00,2,At-risk low value
15314,United Kingdom,UK & Ireland,199,1,327.97,327.97,313,313.0,24,1.71375,2011-05-24 14:39:00,1,Regulars
15315,United Kingdom,UK & Ireland,64,2,570.5,285.25,862,431.0,35,0.8824324324324324,2011-10-06 12:51:00,1,Regulars
15316,United Kingdom,UK & Ireland,327,1,165.0,165.0,100,100.0,1,1.65,2011-01-17 11:34:00,2,At-risk low value
15318,United Kingdom,UK & Ireland,4,1,312.62,312.62,642,642.0,33,0.5857575757575758,2011-12-06 11:30:00,1,Regulars
15319,United Kingdom,UK & Ireland,284,1,204.5,204.5,175,175.0,16,3.24125,2011-03-01 12:48:00,2,At-risk low value
15320,United Kingdom,UK & Ireland,44,1,267.13,267.13,326,326.0,36,3.0636111111111117,2011-10-26 13:27:00,1,Regulars
15321,United Kingdom,UK & Ireland,71,3,2748.31,916.1033333333334,1181,393.6666666666667,83,3.425684210526316,2011-09-30 09:40:00,0,Champions
15322,United Kingdom,UK & Ireland,86,1,679.68,679.68,416,416.0,42,3.112142857142857,2011-09-15 09:34:00,1,Regulars
15325,United Kingdom,UK & Ireland,104,1,162.29,162.29,232,232.0,47,1.089591836734694,2011-08-28 11:55:00,1,Regulars
15326,United Kingdom,UK & Ireland,334,1,311.71,311.71,386,386.0,29,1.4520689655172414,2011-01-10 11:38:00,1,Regulars
15327,United Kingdom,UK & Ireland,53,1,208.75,208.75,116,116.0,10,4.397,2011-10-18 11:55:00,2,At-risk low value
15329,United Kingdom,UK & Ireland,39,3,1049.7,349.90000000000003,486,162.0,51,3.6938596491228073,2011-10-31 15:36:00,3,Big-ticket occasional
15330,United Kingdom,UK & Ireland,32,2,714.96,357.48,1312,656.0,10,0.5607692307692308,2011-11-07 17:50:00,1,Regulars
15332,Lithuania,Eastern Europe,366,4,1661.06,415.265,652,163.0,29,2.841142857142857,2010-12-08 14:43:00,1,Regulars
15333,United Kingdom,UK & Ireland,208,1,1028.56,1028.56,344,344.0,16,2.96375,2011-05-15 13:27:00,1,Regulars
15334,United Kingdom,UK & Ireland,157,3,351.67,117.22333333333334,274,91.33333333333331,67,1.496363636363636,2011-07-06 11:22:00,3,Big-ticket occasional
15335,United Kingdom,UK & Ireland,54,1,173.97,173.97,80,80.0,34,2.816388888888889,2011-10-17 12:50:00,2,At-risk low value
15339,United Kingdom,UK & Ireland,66,2,574.07,287.035,416,208.0,77,2.373953488372093,2011-10-04 12:51:00,1,Regulars
15341,United Kingdom,UK & Ireland,81,1,2020.52,2020.52,812,812.0,17,2.9717647058823533,2011-09-20 09:40:00,1,Regulars
15342,United Kingdom,UK & Ireland,130,1,406.09,406.09,283,283.0,24,2.368333333333333,2011-08-02 10:19:00,1,Regulars
15343,United Kingdom,UK & Ireland,87,1,364.5,364.5,84,84.0,21,6.39047619047619,2011-09-13 13:55:00,2,At-risk low value
15344,United Kingdom,UK & Ireland,1,3,563.94,187.98,116,38.66666666666666,21,7.559230769230769,2011-12-09 10:45:00,3,Big-ticket occasional
15345,United Kingdom,UK & Ireland,46,1,393.54,393.54,81,81.0,20,7.730499999999999,2011-10-25 11:28:00,2,At-risk low value
15346,United Kingdom,UK & Ireland,333,1,252.42,252.42,144,144.0,17,2.5700000000000003,2011-01-11 11:18:00,1,Regulars
15347,United Kingdom,UK & Ireland,366,1,201.6,201.6,130,130.0,5,2.2700000000000005,2010-12-08 15:25:00,2,At-risk low value
15348,United Kingdom,UK & Ireland,72,1,158.04,158.04,84,84.0,9,2.1133333333333333,2011-09-28 13:17:00,2,At-risk low value
15349,United Kingdom,UK & Ireland,158,2,473.81,236.905,327,163.5,65,2.9402777777777778,2011-07-04 16:06:00,1,Regulars
15350,United Kingdom,UK & Ireland,373,1,115.65,115.65,51,51.0,5,2.6700000000000004,2010-12-01 13:33:00,2,At-risk low value
15351,United Kingdom,UK & Ireland,12,7,1960.11,280.0157142857143,753,107.57142857142856,157,2.8291555555555554,2011-11-27 12:52:00,3,Big-ticket occasional
15353,United Kingdom,UK & Ireland,255,2,777.02,388.51,343,171.5,59,3.312857142857143,2011-03-30 12:15:00,1,Regulars
15355,United Kingdom,UK & Ireland,29,2,277.05,138.525,45,22.5,9,6.114285714285715,2011-11-10 13:44:00,2,At-risk low value
15356,United Kingdom,UK & Ireland,31,10,2766.5,276.65,1673,167.3,215,1.9985356454720615,2011-11-08 13:11:00,0,Champions
15358,United Kingdom,UK & Ireland,5,22,8347.2,379.4181818181818,7050,320.45454545454544,292,1.9899274047186932,2011-12-05 09:04:00,0,Champions
15360,United Kingdom,UK & Ireland,40,1,427.93,427.93,223,223.0,13,2.3515384615384614,2011-10-31 09:35:00,1,Regulars
15361,United Kingdom,UK & Ireland,362,1,418.92,418.92,336,336.0,7,1.3442857142857143,2010-12-13 09:52:00,1,Regulars
15363,United Kingdom,UK & Ireland,373,1,326.0,326.0,144,144.0,16,2.9875000000000003,2010-12-02 12:28:00,1,Regulars
15364,United Kingdom,UK & Ireland,96,2,913.19,456.595,493,246.5,29,1.9779310344827583,2011-09-05 09:46:00,1,Regulars
15365,United Kingdom,UK & Ireland,26,7,2314.32,330.6171428571429,1084,154.85714285714286,65,3.088421052631579,2011-11-14 08:29:00,3,Big-ticket occasional
15366,United Kingdom,UK & Ireland,75,2,602.51,301.255,621,310.5,37,2.473636363636364,2011-09-25 15:01:00,1,Regulars
15367,United Kingdom,UK & Ireland,57,4,1877.59,469.3975,1057,264.25,91,2.9531578947368424,2011-10-13 14:13:00,0,Champions
15368,United Kingdom,UK & Ireland,21,1,446.94000000000005,446.94000000000005,230,230.0,4,3.56,2011-11-18 14:42:00,1,Regulars
15370,United Kingdom,UK & Ireland,41,7,2386.05,340.86428571428576,830,118.57142857142856,65,3.799255319148936,2011-10-30 10:58:00,3,Big-ticket occasional
15372,United Kingdom,UK & Ireland,137,1,2007.4,2007.4,2924,2924.0,27,0.8248148148148148,2011-07-25 16:39:00,1,Regulars
15373,United Kingdom,UK & Ireland,8,12,2415.91,201.3258333333333,500,41.66666666666666,74,5.201363636363637,2011-12-01 15:05:00,3,Big-ticket occasional
15374,United Kingdom,UK & Ireland,129,1,168.0,168.0,126,126.0,3,3.8166666666666655,2011-08-03 09:59:00,2,At-risk low value
15376,United Kingdom,UK & Ireland,40,3,1233.36,411.12,619,206.33333333333331,100,2.895299145299145,2011-10-30 15:04:00,3,Big-ticket occasional
15379,United Kingdom,UK & Ireland,169,7,3703.29,529.0414285714286,2305,329.2857142857143,145,2.5399484536082477,2011-06-23 13:13:00,0,Champions
15380,United Kingdom,UK & Ireland,9,5,1690.2600000000002,338.052,376,75.2,22,6.140555555555555,2011-12-01 12:13:00,3,Big-ticket occasional
15381,United Kingdom,UK & Ireland,214,2,596.85,298.42499999999995,171,85.5,8,6.2,2011-05-10 11:55:00,2,At-risk low value
15382,United Kingdom,UK & Ireland,15,6,5955.71,992.6183333333332,4012,668.6666666666666,193,2.4367549668874173,2011-11-25 10:58:00,0,Champions
15384,United Kingdom,UK & Ireland,170,2,642.41,321.205,596,298.0,34,1.8617073170731704,2011-06-23 10:57:00,1,Regulars
15385,United Kingdom,UK & Ireland,40,1,316.88,316.88,161,161.0,12,2.22,2011-10-30 15:11:00,1,Regulars
15386,United Kingdom,UK & Ireland,186,1,394.14,394.14,446,446.0,31,1.3864516129032256,2011-06-06 13:47:00,1,Regulars
15388,Canada,North America,270,1,140.54,140.54,88,88.0,10,2.063,2011-03-14 13:53:00,2,At-risk low value
15389,United Kingdom,UK & Ireland,172,1,500.0,500.0,400,400.0,1,1.25,2011-06-20 16:18:00,1,Regulars
15392,United Kingdom,UK & Ireland,5,4,1535.53,383.8825,1277,319.25,74,2.1430952380952384,2011-12-05 11:01:00,0,Champions
15393,United Kingdom,UK & Ireland,16,2,231.86,115.93,150,75.0,10,1.5783333333333334,2011-11-23 16:48:00,2,At-risk low value
15394,United Kingdom,UK & Ireland,10,4,2183.54,545.885,910,227.5,54,3.2396470588235293,2011-11-30 11:49:00,0,Champions
15395,United Kingdom,UK & Ireland,326,1,107.45,107.45,17,17.0,7,6.542857142857143,2011-01-18 12:40:00,2,At-risk low value
15396,United Kingdom,UK & Ireland,113,1,288.18,288.18,122,122.0,14,3.599285714285714,2011-08-19 10:56:00,2,At-risk low value
15397,United Kingdom,UK & Ireland,290,1,94.0,94.0,20,20.0,6,4.933333333333334,2011-02-23 09:25:00,2,At-risk low value
15398,United Kingdom,UK & Ireland,16,2,1345.53,672.7650000000001,769,384.5,60,2.694794520547945,2011-11-23 16:47:00,1,Regulars
15399,United Kingdom,UK & Ireland,1,3,815.77,271.92333333333335,611,203.66666666666663,45,1.9098,2011-12-08 13:04:00,3,Big-ticket occasional
15400,United Kingdom,UK & Ireland,92,5,716.2,143.24,390,78.0,10,2.1041666666666665,2011-09-08 13:57:00,3,Big-ticket occasional
15402,United Kingdom,UK & Ireland,149,2,626.77,313.385,694,347.0,35,3.5076190476190474,2011-07-14 12:17:00,1,Regulars
15405,United Kingdom,UK & Ireland,189,1,349.1,349.1,193,193.0,8,3.6,2011-06-03 14:44:00,1,Regulars
15406,United Kingdom,UK & Ireland,31,2,510.71,255.355,254,127.0,51,3.2645283018867928,2011-11-08 13:22:00,3,Big-ticket occasional
15407,United Kingdom,UK & Ireland,34,4,1056.44,264.11,558,139.5,142,3.8966666666666665,2011-11-06 11:55:00,3,Big-ticket occasional
15408,United Kingdom,UK & Ireland,264,1,267.18,267.18,106,106.0,34,4.476176470588236,2011-03-20 15:02:00,2,At-risk low value
15410,United Kingdom,UK & Ireland,84,8,3450.84,431.355,1200,150.0,48,3.8858196721311473,2011-09-16 14:47:00,0,Champions
15411,United Kingdom,UK & Ireland,26,4,1358.88,339.72,530,132.5,86,4.114242424242424,2011-11-13 15:19:00,3,Big-ticket occasional
15412,United Kingdom,UK & Ireland,171,1,190.53,190.53,108,108.0,10,3.471,2011-06-21 15:24:00,2,At-risk low value
15414,United Kingdom,UK & Ireland,10,3,774.9000000000001,258.3,443,147.66666666666666,37,3.2115384615384617,2011-11-30 09:50:00,3,Big-ticket occasional
15415,United Kingdom,UK & Ireland,313,1,572.8100000000001,572.8100000000001,575,575.0,46,1.7456250000000002,2011-01-30 14:13:00,1,Regulars
15416,United Kingdom,UK & Ireland,65,4,3984.32,996.08,2090,522.5,165,3.266666666666667,2011-10-06 09:38:00,0,Champions
15417,United Kingdom,UK & Ireland,85,1,508.8,508.8,284,284.0,28,1.8735714285714289,2011-09-15 15:26:00,1,Regulars
15419,United Kingdom,UK & Ireland,25,1,135.86,135.86,230,230.0,8,1.3112499999999998,2011-11-15 09:23:00,2,At-risk low value
15421,United Kingdom,UK & Ireland,59,4,950.36,237.59,500,125.0,40,2.674150943396226,2011-10-12 09:20:00,3,Big-ticket occasional
15422,United Kingdom,UK & Ireland,323,2,97.7,48.85,38,19.0,6,3.016666666666667,2011-01-20 16:17:00,2,At-risk low value
15423,United Kingdom,UK & Ireland,38,1,43.5,43.5,101,101.0,2,3.93,2011-11-01 14:01:00,2,At-risk low value
15424,United Kingdom,UK & Ireland,254,2,383.34,191.67,554,277.0,17,1.7388235294117649,2011-03-30 13:02:00,1,Regulars
15426,United Kingdom,UK & Ireland,19,5,1447.39,289.47799999999995,674,134.8,217,2.68777397260274,2011-11-20 15:36:00,3,Big-ticket occasional
15427,United Kingdom,UK & Ireland,33,3,1483.14,494.38,1013,337.6666666666667,233,2.1190522875816997,2011-11-06 14:29:00,0,Champions
15428,United Kingdom,UK & Ireland,15,1,93.78,93.78,102,102.0,6,1.8633333333333333,2011-11-24 16:54:00,2,At-risk low value
15429,United Kingdom,UK & Ireland,27,2,397.35,198.675,380,190.0,77,2.0679268292682926,2011-11-13 12:28:00,3,Big-ticket occasional
15432,United Kingdom,UK & Ireland,23,1,171.19,171.19,65,65.0,10,2.909,2011-11-16 16:30:00,2,At-risk low value
15433,United Kingdom,UK & Ireland,214,2,533.3,266.65,534,267.0,40,1.2573170731707315,2011-05-10 10:45:00,1,Regulars
15434,United Kingdom,UK & Ireland,8,5,1041.48,208.296,647,129.4,40,3.250181818181818,2011-12-01 13:33:00,3,Big-ticket occasional
15435,United Kingdom,UK & Ireland,22,1,149.29,149.29,54,54.0,29,3.735172413793104,2011-11-17 16:39:00,2,At-risk low value
15436,United Kingdom,UK & Ireland,12,3,1122.53,374.1766666666667,613,204.33333333333331,243,2.1387841945288755,2011-11-27 16:05:00,3,Big-ticket occasional
15437,United Kingdom,UK & Ireland,262,1,200.16,200.16,79,79.0,44,2.845333333333333,2011-03-22 13:11:00,2,At-risk low value
15438,United Kingdom,UK & Ireland,131,1,156.57999999999998,156.57999999999998,59,59.0,25,3.5376,2011-07-31 14:19:00,2,At-risk low value
15440,United Kingdom,UK & Ireland,55,3,383.68,127.89333333333332,197,65.66666666666667,50,2.338709677419355,2011-10-16 12:16:00,3,Big-ticket occasional
15442,United Kingdom,UK & Ireland,249,1,594.0,594.0,120,120.0,2,4.95,2011-04-05 12:24:00,1,Regulars
15443,United Kingdom,UK & Ireland,2,7,3236.91,462.4157142857143,1663,237.57142857142856,237,2.966649214659686,2011-12-08 10:40:00,0,Champions
15444,United Kingdom,UK & Ireland,9,2,1418.26,709.1299999999999,764,382.0,191,2.800821917808219,2011-11-30 17:37:00,0,Champions
15445,United Kingdom,UK & Ireland,264,1,113.5,113.5,58,58.0,5,5.55,2011-03-20 15:06:00,2,At-risk low value
15447,United Kingdom,UK & Ireland,331,1,155.17,155.17,85,85.0,9,3.121111111111111,2011-01-13 11:26:00,2,At-risk low value
15448,United Kingdom,UK & Ireland,313,1,494.64,494.64,232,232.0,28,3.5778571428571424,2011-01-31 10:42:00,1,Regulars
15449,United Kingdom,UK & Ireland,26,3,974.52,324.84,812,270.6666666666667,47,1.901166666666667,2011-11-13 15:02:00,3,Big-ticket occasional
15450,United Kingdom,UK & Ireland,30,1,429.84,429.84,376,376.0,30,2.1726666666666667,2011-11-09 17:11:00,1,Regulars
15452,United Kingdom,UK & Ireland,30,3,538.73,179.57666666666668,283,94.33333333333331,47,2.589827586206897,2011-11-10 12:13:00,3,Big-ticket occasional
15453,United Kingdom,UK & Ireland,2,7,1388.37,198.3385714285714,845,120.71428571428572,169,2.5453146853146853,2011-12-08 10:59:00,3,Big-ticket occasional
15454,United Kingdom,UK & Ireland,362,1,179.1,179.1,86,86.0,23,2.782,2010-12-12 14:21:00,2,At-risk low value
15456,United Kingdom,UK & Ireland,283,3,447.22,149.07333333333335,660,220.0,48,1.605,2011-03-01 13:51:00,1,Regulars
15457,United Kingdom,UK & Ireland,262,1,237.07,237.07,132,132.0,56,1.882586206896552,2011-03-22 15:31:00,1,Regulars
15458,United Kingdom,UK & Ireland,25,1,161.64,161.64,156,156.0,7,1.2242857142857144,2011-11-14 13:08:00,2,At-risk low value
15460,United Kingdom,UK & Ireland,354,1,216.76,216.76,109,109.0,53,2.828275862068965,2010-12-20 16:08:00,2,At-risk low value
15462,United Kingdom,UK & Ireland,94,3,234.6,78.2,172,57.333333333333336,9,1.55,2011-09-06 13:11:00,2,At-risk low value
15463,United Kingdom,UK & Ireland,29,1,126.14,126.14,106,106.0,7,1.8557142857142856,2011-11-10 12:57:00,2,At-risk low value
15464,United Kingdom,UK & Ireland,338,1,1048.85,1048.85,350,350.0,155,4.210891719745223,2011-01-05 15:56:00,1,Regulars
15465,United Kingdom,UK & Ireland,20,18,7354.62,408.59,1257,69.83333333333333,43,6.698762886597938,2011-11-20 10:11:00,0,Champions
15466,United Kingdom,UK & Ireland,85,1,334.53,334.53,246,246.0,56,1.9087719298245611,2011-09-15 14:08:00,1,Regulars
15467,United Kingdom,UK & Ireland,9,3,524.88,174.96,310,103.33333333333331,41,2.2582692307692307,2011-11-30 14:17:00,3,Big-ticket occasional
15468,United Kingdom,UK & Ireland,51,2,467.51,233.755,155,77.5,24,4.485833333333333,2011-10-19 13:49:00,2,At-risk low value
15469,United Kingdom,UK & Ireland,50,2,538.55,269.275,153,76.5,24,6.004166666666666,2011-10-20 16:21:00,2,At-risk low value
15471,United Kingdom,UK & Ireland,2,1,469.48,469.48,266,266.0,67,1.9992207792207792,2011-12-07 14:12:00,3,Big-ticket occasional
15472,United Kingdom,UK & Ireland,113,1,371.56,371.56,251,251.0,76,2.2892105263157894,2011-08-18 15:17:00,1,Regulars
15473,United Kingdom,UK & Ireland,14,7,1771.2,253.02857142857144,672,96.0,4,2.659090909090909,2011-11-25 15:15:00,3,Big-ticket occasional
15475,United Kingdom,UK & Ireland,77,1,454.11,454.11,319,319.0,29,1.8268965517241376,2011-09-23 15:20:00,1,Regulars
15478,United Kingdom,UK & Ireland,40,2,1441.42,720.71,585,292.5,34,3.523260869565217,2011-10-30 14:19:00,1,Regulars
15480,Malta,Southern Europe,116,1,905.5,905.5,303,303.0,45,4.2637777777777774,2011-08-15 14:32:00,1,Regulars
15482,United Kingdom,UK & Ireland,16,12,11054.96,921.2466666666666,5020,418.3333333333333,46,3.830816326530612,2011-11-24 10:46:00,0,Champions
15483,United Kingdom,UK & Ireland,161,4,233.81,58.4525,295,73.75,74,1.6330681818181818,2011-07-01 13:07:00,3,Big-ticket occasional
15484,United Kingdom,UK & Ireland,1,4,3594.31,898.5775,3152,788.0,135,2.175478723404255,2011-12-08 15:03:00,0,Champions
15485,United Kingdom,UK & Ireland,30,3,2575.0,858.3333333333334,1306,435.3333333333333,59,3.181627906976744,2011-11-09 14:31:00,0,Champions
15488,United Kingdom,UK & Ireland,93,1,91.32,91.32,73,73.0,2,8.03,2011-09-08 10:11:00,2,At-risk low value
15489,United Kingdom,UK & Ireland,23,3,1134.28,378.0933333333333,608,202.66666666666663,47,2.978,2011-11-17 08:53:00,3,Big-ticket occasional
15491,United Kingdom,UK & Ireland,95,6,3100.09,516.6816666666667,1646,274.3333333333333,108,3.89538961038961,2011-09-05 15:56:00,0,Champions
15492,United Kingdom,UK & Ireland,28,2,659.4599999999999,329.73,483,241.5,32,2.5388571428571427,2011-11-11 14:53:00,1,Regulars
15493,United Kingdom,UK & Ireland,33,5,2001.8,400.36,560,112.0,177,4.442053872053872,2011-11-07 12:04:00,3,Big-ticket occasional
15494,United Kingdom,UK & Ireland,21,2,1299.23,649.615,1148,574.0,120,2.39016,2011-11-18 14:51:00,0,Champions
