CustomerID,Country,RegionGroup,last_purchase_date,recency_days,frequency,monetary,avg_order_value,basket_size,avg_items_per_invoice,unique_products,avg_unit_price
15073,United Kingdom,Storbritannien och Irland,2011-11-30 10:44:00,9,3,1043.41,347.80333333333334,491,163.66666666666666,31,2.6588888888888893
15074,United Kingdom,Storbritannien och Irland,2011-08-26 14:45:00,104,1,748.87,748.87,455,455.0,41,2.2104761904761907
15075,United Kingdom,Storbritannien och Irland,2011-09-23 12:27:00,77,1,773.03,773.03,447,447.0,27,3.312962962962963
15076,United Kingdom,Storbritannien och Irland,2011-06-20 08:23:00,172,1,880.85,880.85,571,571.0,49,3.0477551020408162
15078,United Kingdom,Storbritannien och Irland,2011-12-02 15:41:00,6,32,9743.11,304.4721875,5105,159.53125,97,2.369431818181818
15079,United Kingdom,Storbritannien och Irland,2011-05-11 12:45:00,212,4,895.61,223.9025,389,97.25,46,4.605957446808511
15081,United Kingdom,Storbritannien och Irland,2011-11-17 17:08:00,21,5,504.8,100.96000000000001,190,38.0,26,4.805151515151515
15083,United Kingdom,Storbritannien och Irland,2011-03-28 12:18:00,256,1,88.2,88.2,38,38.0,5,6.67
15087,United Kingdom,Storbritannien och Irland,2011-03-03 10:34:00,281,1,306.94,306.94,470,470.0,15,2.036
15088,United Kingdom,Storbritannien och Irland,2011-11-18 13:14:00,20,2,1160.07,580.0350000000001,460,230.0,53,5.27
15089,United Kingdom,Storbritannien och Irland,2011-11-29 16:31:00,9,6,2420.84,403.47333333333336,1359,226.5,139,3.3199310344827584
15090,United Kingdom,Storbritannien och Irland,2011-02-04 14:03:00,307,1,381.32,381.32,208,208.0,23,3.5617391304347827
15091,United Kingdom,Storbritannien och Irland,2011-10-03 12:47:00,67,1,480.71,480.71,346,346.0,30,1.954
15092,United Kingdom,Storbritannien och Irland,2011-05-08 14:10:00,214,2,457.81,228.90500000000003,135,67.5,23,5.378076923076923
15093,United Kingdom,Storbritannien och Irland,2011-11-21 13:09:00,17,6,4597.02,766.1700000000001,3760,626.6666666666666,52,2.7425
15095,United Kingdom,Storbritannien och Irland,2011-08-28 12:01:00,103,4,1370.6,342.65,1079,269.75,30,2.5157446808510637
15096,United Kingdom,Storbritannien och Irland,2011-10-28 10:27:00,42,1,219.39000000000001,219.39000000000001,120,120.0,11,3.1118181818181823
15097,United Kingdom,Storbritannien och Irland,2011-12-05 14:03:00,3,1,248.08,248.08,170,170.0,25,2.266
15098,United Kingdom,Storbritannien och Irland,2011-06-10 15:33:00,181,3,39916.5,13305.5,121,40.333333333333336,1,434.65000000000003
15099,United Kingdom,Storbritannien och Irland,2011-09-16 13:13:00,83,1,410.48,410.48,343,343.0,23,2.073478260869565
15100,United Kingdom,Storbritannien och Irland,2011-01-10 10:35:00,333,3,876.0,292.0,80,26.666666666666668,1,10.949999999999998
15101,United Kingdom,Storbritannien och Irland,2011-12-01 10:18:00,8,2,317.53,158.765,241,120.5,8,2.805
15103,United Kingdom,Storbritannien och Irland,2011-11-08 14:53:00,30,2,703.36,351.68,329,164.5,35,5.646857142857144
15104,United Kingdom,Storbritannien och Irland,2011-05-27 12:29:00,196,2,1027.44,513.72,637,318.5,66,5.425942028985507
15105,United Kingdom,Storbritannien och Irland,2011-11-21 16:54:00,17,7,2298.93,328.4185714285714,1211,173.0,90,2.410792079207921
15106,United Kingdom,Storbritannien och Irland,2011-11-22 09:16:00,17,5,1422.52,284.504,1181,236.2,90,2.4882
15107,United Kingdom,Storbritannien och Irland,2011-02-01 14:46:00,310,6,319.5,53.25,169,28.166666666666668,12,5.584375
15108,European Community,Övrigt,2011-07-21 10:24:00,141,4,1300.25,325.0625,499,124.75,50,4.83
15109,United Kingdom,Storbritannien och Irland,2011-04-08 09:58:00,245,1,484.95,484.95,131,131.0,28,5.880357142857143
15110,United Kingdom,Storbritannien och Irland,2011-11-16 11:16:00,23,4,996.1,249.025,246,61.5,17,7.377142857142857
15111,United Kingdom,Storbritannien och Irland,2011-11-10 16:58:00,28,3,1567.48,522.4933333333333,710,236.66666666666666,70,3.682380952380952
15113,United Kingdom,Storbritannien och Irland,2011-11-30 08:23:00,9,3,3609.33,1203.11,2386,795.3333333333334,77,2.1344
15114,United Kingdom,Storbritannien och Irland,2011-11-09 15:05:00,29,10,2760.56,276.056,3096,309.6,136,1.5530964467005075
15115,United Kingdom,Storbritannien och Irland,2011-11-21 14:59:00,17,1,340.11,340.11,157,157.0,21,3.7304761904761907
15116,United Kingdom,Storbritannien och Irland,2011-11-22 12:25:00,17,4,1352.75,338.1875,648,162.0,37,2.7622222222222224
15117,United Kingdom,Storbritannien och Irland,2011-11-25 08:12:00,14,5,1551.78,310.356,1948,389.6,63,2.230632911392405
15118,United Kingdom,Storbritannien och Irland,2011-07-28 14:54:00,133,1,244.8,244.8,1440,1440.0,1,0.17
15119,United Kingdom,Storbritannien och Irland,2011-04-08 09:08:00,245,1,266.40000000000003,266.40000000000003,88,88.0,14,7.728571428571429
15120,United Kingdom,Storbritannien och Irland,2011-07-29 09:48:00,133,1,358.82,358.82,296,296.0,21,4.91952380952381
15121,United Kingdom,Storbritannien och Irland,2011-10-20 14:51:00,49,2,457.72,228.85999999999999,199,99.5,28,4.226785714285714
15122,United Kingdom,Storbritannien och Irland,2011-08-17 16:48:00,113,3,1633.78,544.5933333333334,800,266.6666666666667,65,3.2530487804878048
15123,United Kingdom,Storbritannien och Irland,2011-12-02 13:12:00,6,2,2199.31,1099.655,1195,597.5,93,3.053490566037736
15124,United Kingdom,Storbritannien och Irland,2011-11-17 10:09:00,22,2,184.19,92.095,233,116.5,14,2.2046666666666668
15125,United Kingdom,Storbritannien och Irland,2011-11-14 13:57:00,24,15,11528.48,768.5653333333333,6193,412.8666666666667,102,3.3869291338582674
15127,United Kingdom,Storbritannien och Irland,2011-10-05 10:30:00,65,1,406.53,406.53,251,251.0,16,1.838125
15128,United Kingdom,Storbritannien och Irland,2011-10-10 13:54:00,59,4,1471.0,367.75,1343,335.75,74,2.071470588235294
15129,United Kingdom,Storbritannien och Irland,2011-10-20 14:40:00,49,11,3447.4,313.40000000000003,1794,163.0909090909091,54,2.905238095238095
15130,United Kingdom,Storbritannien och Irland,2011-06-23 10:15:00,169,1,330.11,330.11,197,197.0,22,2.42
15132,United Kingdom,Storbritannien och Irland,2011-11-21 17:10:00,17,5,977.9300000000001,195.586,679,135.8,49,2.062692307692308
15133,United Kingdom,Storbritannien och Irland,2011-08-04 10:44:00,127,3,982.42,327.4733333333333,680,226.66666666666666,27,2.2120689655172416
15134,United Kingdom,Storbritannien och Irland,2011-11-25 08:55:00,14,8,1387.99,173.49875,887,110.875,44,2.300821917808219
15135,United Kingdom,Storbritannien och Irland,2011-04-14 19:16:00,238,1,139.05,139.05,43,43.0,9,3.5944444444444446
15136,United Kingdom,Storbritannien och Irland,2011-12-07 12:26:00,2,4,1286.7,321.675,776,194.0,61,2.0561764705882353
15139,United Kingdom,Storbritannien och Irland,2011-04-14 11:39:00,239,2,178.96,89.48,208,104.0,13,1.3546153846153846
15140,United Kingdom,Storbritannien och Irland,2011-10-18 14:07:00,51,7,2354.25,336.32142857142856,1572,224.57142857142858,74,2.65775
15142,United Kingdom,Storbritannien och Irland,2011-10-24 12:51:00,45,1,498.74,498.74,365,365.0,26,2.419230769230769
15143,United Kingdom,Storbritannien och Irland,2011-04-28 12:03:00,225,1,259.45,259.45,150,150.0,14,2.8335714285714286
15144,United Kingdom,Storbritannien och Irland,2011-12-01 15:12:00,7,17,6580.44,387.084705882353,3050,179.41176470588235,132,2.9005990783410134
15145,United Kingdom,Storbritannien och Irland,2011-12-05 17:21:00,3,4,1194.73,298.6825,756,189.0,54,3.413731343283582
15146,United Kingdom,Storbritannien och Irland,2011-06-28 12:09:00,164,2,1327.16,663.58,1473,736.5,90,1.5287912087912088
15147,United Kingdom,Storbritannien och Irland,2011-04-13 15:57:00,239,1,623.5,623.5,366,366.0,28,2.9839285714285713
15148,United Kingdom,Storbritannien och Irland,2011-11-29 08:21:00,10,1,301.29,301.29,187,187.0,20,2.5355
15149,United Kingdom,Storbritannien och Irland,2011-07-29 10:58:00,133,1,520.8000000000001,520.8000000000001,128,128.0,23,5.95
15150,United Kingdom,Storbritannien och Irland,2011-11-22 12:52:00,16,10,5314.47,531.447,3658,365.8,282,2.928950437317784
15152,United Kingdom,Storbritannien och Irland,2011-11-30 12:32:00,9,13,4745.69,365.05307692307696,2704,208.0,196,3.474981549815498
15153,United Kingdom,Storbritannien och Irland,2011-11-08 17:09:00,30,1,329.25,329.25,198,198.0,22,4.665909090909091
15154,United Kingdom,Storbritannien och Irland,2011-09-25 16:05:00,74,1,296.42,296.42,104,104.0,66,2.957411764705882
15156,United Kingdom,Storbritannien och Irland,2011-12-08 18:22:00,0,3,961.49,320.49666666666667,597,199.0,51,2.841090909090909
15157,United Kingdom,Storbritannien och Irland,2011-12-06 11:28:00,3,3,1936.07,645.3566666666667,2392,797.3333333333334,125,1.84528
15158,United Kingdom,Storbritannien och Irland,2011-10-25 13:53:00,44,1,401.40000000000003,401.40000000000003,198,198.0,7,1.8499999999999999
15159,United Kingdom,Storbritannien och Irland,2011-12-08 12:05:00,1,30,18641.010000000002,621.367,11441,381.3666666666667,363,2.844718309859155
15160,United Kingdom,Storbritannien och Irland,2010-12-17 14:15:00,356,1,158.16,158.16,84,84.0,4,1.7475
15163,United Kingdom,Storbritannien och Irland,2011-11-21 13:10:00,17,2,304.47,152.235,186,93.0,29,2.437241379310345
15164,United Kingdom,Storbritannien och Irland,2011-10-02 12:05:00,68,3,843.05,281.01666666666665,360,120.0,79,2.9453398058252427
15165,United Kingdom,Storbritannien och Irland,2010-12-01 14:03:00,372,1,487.75,487.75,160,160.0,27,4.987037037037037
15167,United Kingdom,Storbritannien och Irland,2011-01-23 12:41:00,320,1,163.0,163.0,67,67.0,39,2.674390243902439
15168,United Kingdom,Storbritannien och Irland,2011-11-14 11:26:00,25,1,106.56,106.56,52,52.0,5,3.338
15171,United Kingdom,Storbritannien och Irland,2011-01-12 15:36:00,330,1,1289.5,1289.5,290,290.0,5,3.7700000000000005
15172,United Kingdom,Storbritannien och Irland,2011-12-01 11:51:00,8,5,1624.05,324.81000000000006,1611,322.2,106,2.0879090909090907
15174,United Kingdom,Storbritannien och Irland,2011-01-21 09:06:00,322,1,135.75,135.75,145,145.0,11,1.549090909090909
15175,United Kingdom,Storbritannien och Irland,2011-09-29 11:31:00,71,1,224.14,224.14,454,454.0,23,0.7404347826086957
15178,United Kingdom,Storbritannien och Irland,2011-03-24 15:12:00,259,1,40.5,40.5,30,30.0,3,1.3499999999999999
15179,United Kingdom,Storbritannien och Irland,2011-11-21 12:53:00,17,5,2206.95,441.39,1938,387.6,91,2.6174193548387095
15180,United Kingdom,Storbritannien och Irland,2010-12-07 14:57:00,366,1,87.5,87.5,36,36.0,6,3.266666666666667
15181,United Kingdom,Storbritannien och Irland,2011-10-04 13:58:00,65,3,689.4799999999999,229.82666666666668,544,181.33333333333334,11,1.475625
15182,United Kingdom,Storbritannien och Irland,2011-07-08 13:37:00,153,2,622.85,311.425,253,126.5,24,2.9741379310344827
15184,United Kingdom,Storbritannien och Irland,2011-11-10 13:41:00,28,2,406.76,203.38,223,111.5,59,3.198888888888889
15185,United Kingdom,Storbritannien och Irland,2011-09-30 14:06:00,69,1,310.62,310.62,666,666.0,21,2.3276190476190477
15186,United Kingdom,Storbritannien och Irland,2011-11-25 14:58:00,13,2,411.41,205.705,215,107.5,17,3.38
15187,United Kingdom,Storbritannien och Irland,2011-12-08 11:56:00,1,16,4777.18,298.57375,1887,117.9375,61,3.0318681318681318
15189,United Kingdom,Storbritannien och Irland,2011-12-08 13:22:00,0,41,16225.39,395.74121951219513,6149,149.97560975609755,80,4.361933962264151
15192,United Kingdom,Storbritannien och Irland,2011-08-12 11:41:00,119,3,1044.32,348.1066666666666,918,306.0,36,2.514705882352941
15193,United Kingdom,Storbritannien och Irland,2011-10-10 08:23:00,60,1,499.32,499.32,144,144.0,19,6.397368421052631
15194,United Kingdom,Storbritannien och Irland,2011-12-06 15:10:00,2,15,7616.53,507.76866666666666,5703,380.2,209,2.4091290322580647
15195,United Kingdom,Storbritannien och Irland,2011-12-07 12:20:00,2,1,3861.0,3861.0,1404,1404.0,1,2.75
15197,United Kingdom,Storbritannien och Irland,2011-11-29 10:00:00,10,3,1079.6100000000001,359.87000000000006,469,156.33333333333334,30,3.0321875
15198,United Kingdom,Storbritannien och Irland,2011-09-08 14:42:00,91,2,193.64000000000001,96.82,120,60.0,10,1.875
15199,United Kingdom,Storbritannien och Irland,2011-10-11 15:12:00,58,4,1268.7,317.17499999999995,396,99.0,5,4.6
15201,United Kingdom,Storbritannien och Irland,2011-09-13 14:53:00,86,5,1236.54,247.30800000000005,1210,242.0,35,1.61536231884058
15203,United Kingdom,Storbritannien och Irland,2011-11-14 08:16:00,25,6,1827.8,304.6333333333333,1753,292.1666666666667,82,1.258169014084507
15204,United Kingdom,Storbritannien och Irland,2010-12-17 13:49:00,356,1,316.58,316.58,258,258.0,9,2.4044444444444446
15205,United Kingdom,Storbritannien och Irland,2011-09-15 19:36:00,84,2,653.24,326.62,378,189.0,37,3.684594594594594
15206,United Kingdom,Storbritannien och Irland,2011-11-29 13:41:00,9,4,420.29999999999995,105.075,162,40.5,3,2.683333333333333
15208,United Kingdom,Storbritannien och Irland,2011-12-08 17:24:00,0,5,870.12,174.024,316,63.2,25,4.873333333333333
15210,United Kingdom,Storbritannien och Irland,2011-04-28 16:11:00,224,1,331.18,331.18,228,228.0,20,6.341
15211,United Kingdom,Storbritannien och Irland,2011-10-10 13:31:00,59,2,894.41,447.20500000000004,240,120.0,52,5.495769230769231
15212,United Kingdom,Storbritannien och Irland,2011-04-12 13:45:00,240,1,101.8,101.8,36,36.0,5,3.63
15213,United Kingdom,Storbritannien och Irland,2011-01-25 12:21:00,318,2,328.35,164.17499999999998,272,136.0,22,1.55375
15214,United Kingdom,Storbritannien och Irland,2011-12-08 12:07:00,1,8,1661.44,207.68,1254,156.75,109,2.4215454545454547
15215,United Kingdom,Storbritannien och Irland,2011-10-24 11:41:00,46,3,734.94,244.98000000000002,225,75.0,33,5.166857142857143
15216,United Kingdom,Storbritannien och Irland,2011-09-13 11:41:00,87,1,96.6,96.6,28,28.0,2,4.8
15218,United Kingdom,Storbritannien och Irland,2011-11-29 11:48:00,10,11,5756.89,523.3536363636364,3329,302.6363636363636,77,3.0930120481927714
15219,United Kingdom,Storbritannien och Irland,2011-06-16 16:57:00,175,1,305.75,305.75,45,45.0,9,9.883333333333333
15220,United Kingdom,Storbritannien och Irland,2011-10-19 12:39:00,51,6,1778.96,296.49333333333334,1393,232.16666666666666,110,2.559059829059829
15221,United Kingdom,Storbritannien och Irland,2010-12-08 13:08:00,365,1,403.25,403.25,43,43.0,5,12.709999999999999
15222,United Kingdom,Storbritannien och Irland,2011-01-25 08:03:00,318,1,585.0,585.0,440,440.0,5,1.3439999999999999
15223,United Kingdom,Storbritannien och Irland,2011-04-28 11:31:00,225,2,755.75,377.875,213,106.5,14,4.0865
15224,United Kingdom,Storbritannien och Irland,2010-12-16 15:02:00,357,2,322.08,161.04000000000002,152,76.0,13,3.2135714285714285
15225,United Kingdom,Storbritannien och Irland,2011-04-19 14:51:00,233,1,409.40000000000003,409.40000000000003,226,226.0,23,3.45
15226,United Kingdom,Storbritannien och Irland,2011-02-02 11:41:00,310,1,154.41,154.41,71,71.0,8,3.8425
15227,United Kingdom,Storbritannien och Irland,2011-11-03 11:59:00,36,5,1219.4,243.88000000000002,750,150.0,43,4.578448275862069
15228,United Kingdom,Storbritannien och Irland,2011-10-04 13:56:00,65,4,3386.71,846.6775,2255,563.75,110,3.18552
15230,United Kingdom,Storbritannien och Irland,2011-04-14 14:39:00,238,2,429.6,214.8,351,175.5,23,1.7817391304347825
15232,United Kingdom,Storbritannien och Irland,2011-08-18 16:27:00,112,2,612.06,306.03,686,343.0,26,1.0306451612903225
15234,United Kingdom,Storbritannien och Irland,2011-03-08 08:53:00,276,1,197.0,197.0,196,196.0,14,1.6828571428571428
15235,United Kingdom,Storbritannien och Irland,2011-05-06 09:44:00,217,12,2247.51,187.29250000000002,1324,110.33333333333333,132,2.9905594405594402
15236,United Kingdom,Storbritannien och Irland,2011-02-14 10:52:00,298,1,321.05,321.05,269,269.0,15,1.6386666666666667
15237,United Kingdom,Storbritannien och Irland,2011-12-08 09:46:00,1,4,1412.32,353.08,1071,267.75,94,2.5204040404040406
15238,United Kingdom,Storbritannien och Irland,2011-11-10 14:28:00,28,3,1071.99,357.33,692,230.66666666666666,49,4.8076
15239,United Kingdom,Storbritannien och Irland,2011-11-29 14:14:00,9,2,780.59,390.295,594,297.0,48,1.9677551020408164
15240,United Kingdom,Storbritannien och Irland,2011-10-26 09:50:00,44,5,1706.57,341.31399999999996,1369,273.8,58,2.5883333333333334
15241,United Kingdom,Storbritannien och Irland,2011-10-04 09:05:00,66,8,1756.44,219.555,1818,227.25,82,1.8820000000000001
15243,United Kingdom,Storbritannien och Irland,2011-09-26 14:12:00,73,1,316.68,316.68,185,185.0,22,2.4499999999999997
15244,United Kingdom,Storbritannien och Irland,2011-10-05 13:19:00,64,2,631.57,315.78499999999997,405,202.5,31,2.3405882352941174
15245,United Kingdom,Storbritannien och Irland,2011-07-28 18:56:00,133,3,2515.84,838.6133333333333,1784,594.6666666666666,55,1.8764044943820224
15246,United Kingdom,Storbritannien och Irland,2011-04-15 14:45:00,237,2,514.15,257.07500000000005,247,123.5,32,2.9833333333333334
15247,United Kingdom,Storbritannien och Irland,2011-08-09 12:52:00,121,1,356.0,356.0,160,160.0,6,2.0833333333333335
15249,United Kingdom,Storbritannien och Irland,2011-11-08 11:45:00,31,13,6688.46,514.496923076923,3577,275.15384615384613,211,2.8037142857142854
15251,United Kingdom,Storbritannien och Irland,2011-11-30 15:02:00,8,11,10484.99,953.180909090909,6171,561.0,97,3.865765765765766
15252,United Kingdom,Storbritannien och Irland,2011-11-03 13:30:00,35,2,740.78,370.39,522,261.0,44,2.062727272727273
15253,United Kingdom,Storbritannien och Irland,2011-11-23 16:22:00,15,5,918.1999999999999,183.64000000000001,866,173.2,52,1.6766037735849058
15254,United Kingdom,Storbritannien och Irland,2011-08-04 15:04:00,126,1,300.36,300.36,275,275.0,18,2.03
15255,United Kingdom,Storbritannien och Irland,2011-10-04 12:43:00,66,1,890.85,890.85,489,489.0,47,2.7510638297872343
15256,United Kingdom,Storbritannien och Irland,2011-07-14 11:47:00,148,1,98.45,98.45,55,55.0,6,1.8166666666666667
15257,United Kingdom,Storbritannien och Irland,2011-03-01 12:58:00,282,1,317.15,317.15,46,46.0,7,30.957142857142856
15258,United Kingdom,Storbritannien och Irland,2011-06-24 12:30:00,168,2,623.16,311.58,142,71.0,32,5.6376470588235295
15260,United Kingdom,Storbritannien och Irland,2011-08-31 13:55:00,99,7,1810.77,258.68142857142857,885,126.42857142857143,62,3.4683116883116885
15261,United Kingdom,Storbritannien och Irland,2011-07-27 15:20:00,134,1,254.82,254.82,270,270.0,19,1.1994736842105262
15262,United Kingdom,Storbritannien och Irland,2011-01-20 12:16:00,323,1,178.95000000000002,178.95000000000002,73,73.0,10,3.2950000000000004
15263,United Kingdom,Storbritannien och Irland,2011-08-25 10:26:00,106,1,156.51,156.51,89,89.0,12,2.9575
15264,United Kingdom,Storbritannien och Irland,2011-10-06 13:49:00,63,1,393.74,393.74,265,265.0,23,2.31
15265,United Kingdom,Storbritannien och Irland,2011-07-11 14:46:00,150,2,1506.1200000000001,753.06,612,306.0,76,4.574390243902439
15266,United Kingdom,Storbritannien och Irland,2011-01-05 13:40:00,337,1,119.3,119.3,18,18.0,6,6.75
15267,United Kingdom,Storbritannien och Irland,2011-11-17 15:59:00,21,5,1717.36,343.472,944,188.8,8,1.8354545454545457
15269,United Kingdom,Storbritannien och Irland,2011-11-16 09:32:00,23,1,408.8,408.8,26,26.0,2,74.975
15270,United Kingdom,Storbritannien och Irland,2011-11-24 09:24:00,15,7,2379.49,339.9271428571429,1521,217.28571428571428,22,6.593658536585365
15271,United Kingdom,Storbritannien och Irland,2011-12-02 14:11:00,6,15,2507.07,167.13799999999998,1262,84.13333333333334,184,2.7365328467153285
15272,United Kingdom,Storbritannien och Irland,2011-10-13 12:59:00,56,2,721.94,360.97,310,155.0,63,4.119047619047619
15274,United Kingdom,Storbritannien och Irland,2011-12-05 16:57:00,3,2,716.57,358.285,619,309.5,44,2.0589361702127658
15275,United Kingdom,Storbritannien och Irland,2011-11-02 11:20:00,37,1,615.14,615.14,498,498.0,41,3.257073170731707
15276,United Kingdom,Storbritannien och Irland,2011-10-04 16:39:00,65,1,135.31,135.31,64,64.0,49,2.4048076923076924
15277,United Kingdom,Storbritannien och Irland,2011-10-24 10:08:00,46,1,255.89999999999998,255.89999999999998,205,205.0,12,1.7708333333333333
15279,United Kingdom,Storbritannien och Irland,2010-12-20 10:48:00,354,1,290.51,290.51,189,189.0,19,3.8610526315789473
15280,United Kingdom,Storbritannien och Irland,2011-06-20 17:14:00,171,1,113.12,113.12,154,154.0,16,0.804375
15281,United Kingdom,Storbritannien och Irland,2011-10-12 09:10:00,58,9,2332.15,259.1277777777778,1211,134.55555555555554,121,3.9148201438848917
15286,United Kingdom,Storbritannien och Irland,2011-10-21 11:08:00,49,1,240.55,240.55,55,55.0,3,4.45
15287,United Kingdom,Storbritannien och Irland,2011-11-17 15:34:00,21,2,486.69,243.34500000000003,433,216.5,17,2.559
15288,United Kingdom,Storbritannien och Irland,2011-10-27 16:58:00,42,5,2306.52,461.304,775,155.0,80,3.3252272727272727
15289,United Kingdom,Storbritannien och Irland,2011-11-10 13:49:00,28,3,939.78,313.26,1008,336.0,43,1.2341379310344827
15290,United Kingdom,Storbritannien och Irland,2011-12-05 11:39:00,4,18,7943.22,441.29,4501,250.05555555555554,93,3.2506862745098037
15291,United Kingdom,Storbritannien och Irland,2011-11-14 11:02:00,25,15,4668.3,311.22,2103,140.2,62,5.093495145631068
15292,United Kingdom,Storbritannien och Irland,2011-05-22 15:00:00,200,1,180.94,180.94,56,56.0,24,4.6328
15296,United Kingdom,Storbritannien och Irland,2011-10-20 11:47:00,50,6,3672.86,612.1433333333333,1766,294.3333333333333,137,3.4776288659793813
15297,United Kingdom,Storbritannien och Irland,2011-11-29 16:32:00,9,3,641.94,213.98000000000002,292,97.33333333333333,30,2.7343589743589742
15298,United Kingdom,Storbritannien och Irland,2011-12-07 17:17:00,1,12,4799.9,399.9916666666666,3116,259.6666666666667,115,2.3919270833333335
15299,United Kingdom,Storbritannien och Irland,2011-10-03 14:19:00,66,7,4507.01,643.8585714285715,2948,421.14285714285717,7,88.51571428571428
15300,United Kingdom,Storbritannien och Irland,2011-10-06 17:08:00,63,1,496.44,496.44,292,292.0,28,2.862142857142857
15301,United Kingdom,Storbritannien och Irland,2011-10-20 09:57:00,50,12,5070.35,422.5291666666667,2775,231.25,167,3.0046090534979424
15303,United Kingdom,Storbritannien och Irland,2011-02-22 13:59:00,289,1,574.02,574.02,248,248.0,31,3.8406451612903227
15304,United Kingdom,Storbritannien och Irland,2011-10-10 10:23:00,60,8,694.4,86.8,104,13.0,8,7.467391304347826
15306,United Kingdom,Storbritannien och Irland,2011-10-06 12:56:00,63,3,1174.35,391.45,810,270.0,57,2.6510344827586207
15307,United Kingdom,Storbritannien och Irland,2011-09-05 11:38:00,95,1,205.3,205.3,37,37.0,12,6.745833333333334
15308,United Kingdom,Storbritannien och Irland,2011-03-10 13:08:00,273,1,310.47,310.47,175,175.0,19,4.0336842105263155
15311,United Kingdom,Storbritannien och Irland,2011-12-09 12:00:00,0,91,60767.9,667.7791208791209,38194,419.7142857142857,567,2.506036149642707
15312,United Kingdom,Storbritannien och Irland,2011-09-25 13:10:00,74,4,924.85,231.2125,516,129.0,42,2.3721276595744683
15313,United Kingdom,Storbritannien och Irland,2011-08-21 16:02:00,109,1,52.0,52.0,25,25.0,1,2.08
15314,United Kingdom,Storbritannien och Irland,2011-05-24 14:39:00,198,1,327.97,327.97,313,313.0,24,1.71375
15315,United Kingdom,Storbritannien och Irland,2011-10-06 12:51:00,63,2,570.5,285.25,862,431.0,35,0.8824324324324324
15316,United Kingdom,Storbritannien och Irland,2011-01-17 11:34:00,326,1,165.0,165.0,100,100.0,1,1.65
15318,United Kingdom,Storbritannien och Irland,2011-12-06 11:30:00,3,1,312.62,312.62,642,642.0,33,0.5857575757575758
15319,United Kingdom,Storbritannien och Irland,2011-03-01 12:48:00,283,1,204.5,204.5,175,175.0,16,3.24125
15320,United Kingdom,Storbritannien och Irland,2011-10-26 13:27:00,43,1,267.13,267.13,326,326.0,36,3.0636111111111113
15321,United Kingdom,Storbritannien och Irland,2011-09-30 09:40:00,70,3,2748.31,916.1033333333334,1181,393.6666666666667,83,3.425684210526316
15322,United Kingdom,Storbritannien och Irland,2011-09-15 09:34:00,85,1,679.68,679.68,416,416.0,42,3.1121428571428575
15325,United Kingdom,Storbritannien och Irland,2011-08-28 11:55:00,103,1,162.29,162.29,232,232.0,47,1.089591836734694
15326,United Kingdom,Storbritannien och Irland,2011-01-10 11:38:00,333,1,311.71,311.71,386,386.0,29,1.4520689655172414
15327,United Kingdom,Storbritannien och Irland,2011-10-18 11:55:00,52,1,208.75,208.75,116,116.0,10,4.397
15329,United Kingdom,Storbritannien och Irland,2011-10-31 15:36:00,38,3,1049.7,349.90000000000003,486,162.0,51,3.6938596491228073
15330,United Kingdom,Storbritannien och Irland,2011-11-07 17:50:00,31,2,714.96,357.48,1312,656.0,10,0.5607692307692308
15332,Lithuania,Östeuropa,2010-12-08 14:43:00,365,4,1661.06,415.265,652,163.0,29,2.841142857142857
15333,United Kingdom,Storbritannien och Irland,2011-05-15 13:27:00,207,1,1028.56,1028.56,344,344.0,16,2.96375
15334,United Kingdom,Storbritannien och Irland,2011-07-06 11:22:00,156,3,351.67,117.22333333333334,274,91.33333333333333,67,1.4963636363636361
15335,United Kingdom,Storbritannien och Irland,2011-10-17 12:50:00,53,1,173.97,173.97,80,80.0,34,2.816388888888889
15339,United Kingdom,Storbritannien och Irland,2011-10-04 12:51:00,65,2,574.07,287.03499999999997,416,208.0,77,2.373953488372093
15341,United Kingdom,Storbritannien och Irland,2011-09-20 09:40:00,80,1,2020.52,2020.52,812,812.0,17,2.9717647058823533
15342,United Kingdom,Storbritannien och Irland,2011-08-02 10:19:00,129,1,406.09,406.09,283,283.0,24,2.368333333333333
15343,United Kingdom,Storbritannien och Irland,2011-09-13 13:55:00,86,1,364.5,364.5,84,84.0,21,6.39047619047619
15344,United Kingdom,Storbritannien och Irland,2011-12-09 10:45:00,0,3,563.94,187.98,116,38.666666666666664,21,7.559230769230769
15345,United Kingdom,Storbritannien och Irland,2011-10-25 11:28:00,45,1,393.54,393.54,81,81.0,20,7.730499999999999
15346,United Kingdom,Storbritannien och Irland,2011-01-11 11:18:00,332,1,252.42000000000002,252.42000000000002,144,144.0,17,2.57
15347,United Kingdom,Storbritannien och Irland,2010-12-08 15:25:00,365,1,201.60000000000002,201.60000000000002,130,130.0,5,2.2700000000000005
15348,United Kingdom,Storbritannien och Irland,2011-09-28 13:17:00,71,1,158.04,158.04,84,84.0,9,2.1133333333333333
15349,United Kingdom,Storbritannien och Irland,2011-07-04 16:06:00,157,2,473.81,236.905,327,163.5,65,2.9402777777777778
15350,United Kingdom,Storbritannien och Irland,2010-12-01 13:33:00,372,1,115.65,115.65,51,51.0,5,2.6700000000000004
15351,United Kingdom,Storbritannien och Irland,2011-11-27 12:52:00,11,7,1960.1100000000001,280.0157142857143,753,107.57142857142857,157,2.829155555555556
